Instance,Terminal,Layer,X location,Y location,Voltage
_25668_,VDD,Metal1,160.3730,305.8130,1.197748
_25667_,VDD,Metal1,163.0970,306.0150,1.197747
_25666_,VDD,Metal1,156.8160,480.4160,1.197851
_25665_,VDD,Metal1,161.7600,306.6730,1.197747
_25664_,VDD,Metal1,154.8010,313.4060,1.197732
_25663_,VDD,Metal1,150.2030,314.1390,1.197757
_25662_,VDD,Metal1,153.4500,313.9910,1.197753
_25661_,VDD,Metal1,144.2410,321.6330,1.197798
_25660_,VDD,Metal1,141.8650,328.5250,1.197810
_25659_,VDD,Metal1,142.5960,336.0200,1.197837
_25658_,VDD,Metal1,136.9020,336.5850,1.197839
_25657_,VDD,Metal1,140.6030,329.2590,1.197810
_25656_,VDD,Metal1,135.6010,336.0860,1.197840
_25655_,VDD,Metal1,132.4800,328.3660,1.197812
_25654_,VDD,Metal1,134.6380,351.2060,1.197867
_25653_,VDD,Metal1,134.4000,344.4730,1.197852
_25652_,VDD,Metal1,132.4800,343.4860,1.197852
_25651_,VDD,Metal1,131.7210,344.3790,1.197852
_25650_,VDD,Metal1,130.5060,351.9060,1.197867
_25649_,VDD,Metal1,131.7350,351.2050,1.197867
_25648_,VDD,Metal1,126.4810,336.7530,1.197848
_25647_,VDD,Metal1,123.7370,343.8150,1.197853
_25646_,VDD,Metal1,122.5430,336.0630,1.197848
_25645_,VDD,Metal1,144.2780,343.5800,1.197851
_25644_,VDD,Metal1,147.6250,329.1950,1.197808
_25643_,VDD,Metal1,151.4410,320.9660,1.197794
_25642_,VDD,Metal1,147.8030,320.9000,1.197795
_25641_,VDD,Metal1,144.8350,320.9950,1.197798
_25640_,VDD,Metal1,131.5310,321.6760,1.197800
_25639_,VDD,Metal1,127.4010,321.6990,1.197800
_25638_,VDD,Metal1,135.2160,321.6560,1.197800
_25637_,VDD,Metal1,126.8220,321.1350,1.197800
_25636_,VDD,Metal1,149.4950,328.5250,1.197807
_25635_,VDD,Metal1,148.4220,321.4650,1.197795
_25634_,VDD,Metal1,165.8780,314.1390,1.197726
_25633_,VDD,Metal1,163.6430,329.2590,1.197778
_25632_,VDD,Metal1,164.6030,313.3400,1.197727
_25631_,VDD,Metal1,167.8500,306.4600,1.197745
_25630_,VDD,Metal1,160.7630,313.3400,1.197728
_25629_,VDD,Metal1,168.8160,314.0960,1.197726
_25628_,VDD,Metal1,158.3630,314.1390,1.197729
_25627_,VDD,Metal1,154.8900,321.0480,1.197792
_25626_,VDD,Metal1,151.4410,321.6330,1.197794
_25625_,VDD,Metal1,126.1370,328.6950,1.197827
_25624_,VDD,Metal1,124.3180,321.7200,1.197805
_25623_,VDD,Metal1,132.2150,320.9650,1.197800
_25622_,VDD,Metal1,121.9200,321.7930,1.197805
_25621_,VDD,Metal1,159.2160,321.6560,1.197782
_25620_,VDD,Metal1,155.7350,314.0750,1.197732
_25619_,VDD,Metal1,140.1950,344.4220,1.197851
_25618_,VDD,Metal1,165.4970,321.4650,1.197779
_25617_,VDD,Metal1,165.0830,320.9000,1.197779
_25616_,VDD,Metal1,162.8700,314.0200,1.197728
_25615_,VDD,Metal1,161.0410,320.9660,1.197781
_25614_,VDD,Metal1,154.5600,321.7930,1.197792
_25613_,VDD,Metal1,184.8530,480.4260,1.197843
_25612_,VDD,Metal1,156.9600,321.7930,1.197782
_25611_,VDD,Metal1,168.0000,472.9930,1.197797
_25610_,VDD,Metal1,175.1650,320.8570,1.197775
_25609_,VDD,Metal1,179.2700,487.3700,1.197882
_25608_,VDD,Metal1,150.6260,487.1140,1.197884
_25607_,VDD,Metal1,170.3460,480.5060,1.197849
_25606_,VDD,Metal1,161.6520,328.5210,1.197779
_25605_,VDD,Metal1,164.6380,328.4400,1.197778
_25604_,VDD,Metal1,159.5100,328.6080,1.197782
_25603_,VDD,Metal1,161.6100,321.5510,1.197781
_25602_,VDD,Metal1,153.0120,329.1980,1.197805
_25601_,VDD,Metal1,128.5130,328.4700,1.197814
_25600_,VDD,Metal1,194.8800,495.6730,1.197877
_25599_,VDD,Metal1,160.4700,329.1110,1.197781
_25598_,VDD,Metal1,156.2410,329.1930,1.197804
_25597_,VDD,Metal1,153.3350,328.5250,1.197805
_25596_,VDD,Metal1,151.6430,336.0200,1.197834
_25595_,VDD,Metal1,154.4570,351.3750,1.197865
_25594_,VDD,Metal1,147.6010,336.0860,1.197835
_25593_,VDD,Metal1,150.0900,329.1110,1.197807
_25592_,VDD,Metal1,146.8430,336.8190,1.197835
_25591_,VDD,Metal1,142.8010,336.7530,1.197837
_25590_,VDD,Metal1,150.0900,336.6710,1.197834
_25589_,VDD,Metal1,141.1270,343.5880,1.197851
_25588_,VDD,Metal1,139.6780,336.8400,1.197837
_25587_,VDD,Metal1,143.7610,344.3130,1.197851
_25586_,VDD,Metal1,143.5500,351.8730,1.197866
_25585_,VDD,Metal1,140.6400,352.0330,1.197866
_25584_,VDD,Metal1,138.4410,351.1400,1.197867
_25583_,VDD,Metal1,137.7060,344.3460,1.197852
_25582_,VDD,Metal1,138.9350,351.8750,1.197867
_25581_,VDD,Metal1,149.0780,344.3790,1.197850
_25580_,VDD,Metal1,168.2150,336.7550,1.197824
_25579_,VDD,Metal1,160.0550,336.0850,1.197827
_25578_,VDD,Metal1,161.3160,336.8190,1.197827
_25577_,VDD,Metal1,126.2750,343.5370,1.197853
_25576_,VDD,Metal1,189.9360,366.3030,1.197860
_25575_,VDD,Metal1,173.2870,503.1310,1.197855
_25574_,VDD,Metal1,180.4720,495.5710,1.197882
_25573_,VDD,Metal1,177.1730,381.4130,1.197808
_25572_,VDD,Metal1,162.9850,509.9650,1.197846
_25571_,VDD,Metal1,161.2450,502.2970,1.197852
_25570_,VDD,Metal1,172.4630,509.9430,1.197848
_25569_,VDD,Metal1,166.5060,509.9330,1.197847
_25568_,VDD,Metal1,176.1550,495.4510,1.197882
_25567_,VDD,Metal1,168.3530,503.1300,1.197854
_25566_,VDD,Metal1,174.0250,502.4050,1.197855
_25565_,VDD,Metal1,190.0450,367.1020,1.197860
_25564_,VDD,Metal1,184.9430,479.7030,1.197843
_25563_,VDD,Metal1,145.9550,480.5020,1.197851
_25562_,VDD,Metal1,181.7950,389.0350,1.197820
_25561_,VDD,Metal1,174.8460,480.4500,1.197849
_25560_,VDD,Metal1,147.3950,494.7370,1.197892
_25559_,VDD,Metal1,144.5330,494.8130,1.197892
_25558_,VDD,Metal1,113.1530,488.0100,1.197891
_25557_,VDD,Metal1,104.9050,495.5150,1.197903
_25556_,VDD,Metal1,141.9860,488.1250,1.197886
_25555_,VDD,Metal1,114.6660,487.1730,1.197891
_25554_,VDD,Metal1,192.4450,404.9020,1.197786
_25553_,VDD,Metal1,163.1700,495.5130,1.197884
_25552_,VDD,Metal1,171.1100,487.8700,1.197883
_25551_,VDD,Metal1,159.7370,343.8150,1.197849
_25550_,VDD,Metal1,164.8810,336.7530,1.197827
_25549_,VDD,Metal1,158.2500,336.6710,1.197833
_25548_,VDD,Metal1,155.0030,343.5800,1.197850
_25547_,VDD,Metal1,152.6760,344.3790,1.197850
_25546_,VDD,Metal1,152.0100,351.2600,1.197865
_25545_,VDD,Metal1,150.7120,351.9310,1.197866
_25544_,VDD,Metal1,147.8410,351.9600,1.197866
_25543_,VDD,Metal1,158.8450,351.9820,1.197865
_25542_,VDD,Metal1,152.0100,343.7280,1.197850
_25541_,VDD,Metal1,156.0070,351.9310,1.197865
_25540_,VDD,Metal1,145.4410,351.1200,1.197866
_25539_,VDD,Metal1,148.5980,351.1400,1.197866
_25538_,VDD,Metal1,142.9860,351.1730,1.197866
_25537_,VDD,Metal1,153.3350,351.8750,1.197865
_25536_,VDD,Metal1,165.3980,344.3790,1.197848
_25535_,VDD,Metal1,163.6430,343.5800,1.197848
_25534_,VDD,Metal1,162.7200,366.1660,1.197855
_25533_,VDD,Metal1,171.5030,487.2630,1.197883
_25532_,VDD,Metal1,167.5730,487.9860,1.197883
_25531_,VDD,Metal1,162.8630,487.9760,1.197884
_25530_,VDD,Metal1,168.3300,344.2600,1.197848
_25529_,VDD,Metal1,160.3120,344.3710,1.197849
_25528_,VDD,Metal1,157.4380,344.4000,1.197850
_25527_,VDD,Metal1,183.8510,502.3630,1.197855
_25526_,VDD,Metal1,181.2010,517.5260,1.197818
_25525_,VDD,Metal1,194.8800,509.8060,1.197853
_25524_,VDD,Metal1,197.4950,502.4050,1.197855
_25523_,VDD,Metal1,181.7050,503.0750,1.197855
_25522_,VDD,Metal1,171.9760,495.3830,1.197883
_25521_,VDD,Metal1,160.0550,494.8450,1.197885
_25520_,VDD,Metal1,193.0130,487.1730,1.197881
_25519_,VDD,Metal1,181.8260,494.6740,1.197882
_25518_,VDD,Metal1,178.1330,494.7330,1.197882
_25517_,VDD,Metal1,163.6500,457.7130,1.197838
_25516_,VDD,Metal1,163.9300,465.3880,1.197826
_25515_,VDD,Metal1,160.7650,465.3820,1.197826
_25514_,VDD,Metal1,160.3310,480.4360,1.197851
_25513_,VDD,Metal1,189.9860,494.6740,1.197880
_25512_,VDD,Metal1,112.3730,494.7330,1.197903
_25511_,VDD,Metal1,156.0350,487.1770,1.197884
_25510_,VDD,Metal1,147.3900,487.2860,1.197885
_25509_,VDD,Metal1,165.3580,351.2060,1.197865
_25508_,VDD,Metal1,168.0300,351.2060,1.197865
_25507_,VDD,Metal1,162.4410,351.9390,1.197865
_25506_,VDD,Metal1,159.4620,351.3750,1.197865
_25505_,VDD,Metal1,162.3470,351.2010,1.197865
_25504_,VDD,Metal1,159.5750,358.7650,1.197850
_25503_,VDD,Metal1,165.6530,351.9060,1.197865
_25502_,VDD,Metal1,167.5200,358.6060,1.197850
_25501_,VDD,Metal1,143.1500,434.3680,1.197811
_25500_,VDD,Metal1,156.5100,457.0460,1.197834
_25499_,VDD,Metal1,159.3250,472.9420,1.197797
_25498_,VDD,Metal1,154.2230,495.5360,1.197889
_25497_,VDD,Metal1,202.1150,503.1820,1.197854
_25496_,VDD,Metal1,196.0900,494.7310,1.197877
_25495_,VDD,Metal1,193.3370,495.0150,1.197879
_25494_,VDD,Metal1,154.5600,480.5530,1.197851
_25493_,VDD,Metal1,168.9900,487.2860,1.197883
_25492_,VDD,Metal1,171.0950,351.2050,1.197865
_25491_,VDD,Metal1,184.8350,472.9420,1.197799
_25490_,VDD,Metal1,202.7900,510.5500,1.197853
_25489_,VDD,Metal1,167.0350,480.3310,1.197850
_25488_,VDD,Metal1,164.9930,487.2300,1.197884
_25487_,VDD,Metal1,201.4750,502.4350,1.197854
_25486_,VDD,Metal1,149.4950,495.5150,1.197892
_25485_,VDD,Metal1,657.5980,343.5600,1.197754
_25484_,VDD,Metal1,654.7210,343.5600,1.197754
_25483_,VDD,Metal1,658.7750,351.2050,1.197781
_25482_,VDD,Metal1,649.3320,351.2010,1.197781
_25481_,VDD,Metal1,649.5830,344.3360,1.197755
_25480_,VDD,Metal1,640.5210,351.1400,1.197781
_25479_,VDD,Metal1,643.0920,351.2010,1.197781
_25478_,VDD,Metal1,647.0700,344.3130,1.197755
_25477_,VDD,Metal1,637.7050,351.2050,1.197781
_25476_,VDD,Metal1,619.5360,336.7760,1.197856
_25475_,VDD,Metal1,666.5830,344.1830,1.197754
_25474_,VDD,Metal1,622.5230,343.5800,1.197758
_25473_,VDD,Metal1,664.0550,336.7550,1.197829
_25472_,VDD,Metal1,620.4250,344.3150,1.197757
_25471_,VDD,Metal1,657.4560,336.7760,1.197830
_25470_,VDD,Metal1,653.8130,336.0530,1.197830
_25469_,VDD,Metal1,652.3730,328.4930,1.197845
_25468_,VDD,Metal1,625.2010,336.7530,1.197857
_25467_,VDD,Metal1,628.5350,336.7550,1.197857
_25466_,VDD,Metal1,627.2570,329.0250,1.197846
_25465_,VDD,Metal1,659.8560,336.7760,1.197830
_25464_,VDD,Metal1,658.5060,336.0530,1.197830
_25463_,VDD,Metal1,660.9060,336.0530,1.197830
_25462_,VDD,Metal1,630.6830,336.0200,1.197857
_25461_,VDD,Metal1,629.6160,329.2160,1.197846
_25460_,VDD,Metal1,671.1830,336.0630,1.197823
_25459_,VDD,Metal1,672.5160,329.2590,1.197843
_25458_,VDD,Metal1,672.0000,336.9130,1.197823
_25457_,VDD,Metal1,637.4030,329.2590,1.197847
_25456_,VDD,Metal1,639.7370,328.6950,1.197847
_25455_,VDD,Metal1,662.4000,351.0460,1.197781
_25454_,VDD,Metal1,663.3600,344.4730,1.197754
_25453_,VDD,Metal1,648.2410,329.1930,1.197846
_25452_,VDD,Metal1,649.1030,328.5030,1.197846
_25451_,VDD,Metal1,653.5580,329.2590,1.197845
_25450_,VDD,Metal1,658.8380,329.2590,1.197844
_25449_,VDD,Metal1,666.7200,321.7930,1.197828
_25448_,VDD,Metal1,673.7700,328.5800,1.197843
_25447_,VDD,Metal1,751.6780,314.1600,1.197857
_25446_,VDD,Metal1,745.7700,313.4600,1.197858
_25445_,VDD,Metal1,754.5580,320.8800,1.197815
_25444_,VDD,Metal1,749.3820,328.6950,1.197785
_25443_,VDD,Metal1,753.4750,321.6050,1.197815
_25442_,VDD,Metal1,738.7500,320.9660,1.197828
_25441_,VDD,Metal1,735.9830,321.6560,1.197828
_25440_,VDD,Metal1,715.2000,321.7930,1.197841
_25439_,VDD,Metal1,732.4800,328.3660,1.197824
_25438_,VDD,Metal1,734.0630,320.9430,1.197829
_25437_,VDD,Metal1,731.4120,320.9610,1.197830
_25436_,VDD,Metal1,722.2970,328.6950,1.197828
_25435_,VDD,Metal1,729.1560,321.6990,1.197830
_25434_,VDD,Metal1,717.3350,321.6350,1.197838
_25433_,VDD,Metal1,722.6650,320.9650,1.197834
_25432_,VDD,Metal1,741.3350,313.4050,1.197859
_25431_,VDD,Metal1,757.1030,320.9430,1.197815
_25430_,VDD,Metal1,706.6130,320.9330,1.197840
_25429_,VDD,Metal1,702.2930,314.1060,1.197838
_25428_,VDD,Metal1,748.5610,313.4060,1.197858
_25427_,VDD,Metal1,738.9850,313.4050,1.197859
_25426_,VDD,Metal1,754.4570,306.0150,1.197801
_25425_,VDD,Metal1,754.2230,314.0960,1.197857
_25424_,VDD,Metal1,697.4930,314.1060,1.197838
_25423_,VDD,Metal1,697.3860,321.6660,1.197840
_25422_,VDD,Metal1,751.1630,305.7800,1.197801
_25421_,VDD,Metal1,736.4630,306.5360,1.197815
_25420_,VDD,Metal1,700.9430,328.5030,1.197837
_25419_,VDD,Metal1,693.0830,328.4600,1.197838
_25418_,VDD,Metal1,711.8400,328.3660,1.197837
_25417_,VDD,Metal1,719.0760,314.1390,1.197866
_25416_,VDD,Metal1,713.8620,313.9050,1.197867
_25415_,VDD,Metal1,681.3980,329.2590,1.197842
_25414_,VDD,Metal1,711.5980,321.6330,1.197841
_25413_,VDD,Metal1,705.2630,321.6560,1.197840
_25412_,VDD,Metal1,700.0410,320.9000,1.197840
_25411_,VDD,Metal1,692.8410,320.9000,1.197839
_25410_,VDD,Metal1,690.2400,329.3530,1.197842
_25409_,VDD,Metal1,683.8500,321.5800,1.197838
_25408_,VDD,Metal1,650.0630,336.7760,1.197831
_25407_,VDD,Metal1,652.6560,336.7760,1.197830
_25406_,VDD,Metal1,669.2630,344.3360,1.197754
_25405_,VDD,Metal1,654.3830,351.1830,1.197781
_25404_,VDD,Metal1,651.9420,351.3750,1.197781
_25403_,VDD,Metal1,650.1610,343.6460,1.197755
_25402_,VDD,Metal1,655.0500,336.7000,1.197830
_25401_,VDD,Metal1,646.4230,305.9760,1.197849
_25400_,VDD,Metal1,643.9450,298.9550,1.197824
_25399_,VDD,Metal1,640.5210,336.8190,1.197857
_25398_,VDD,Metal1,645.4970,336.5850,1.197850
_25397_,VDD,Metal1,638.1610,343.6460,1.197758
_25396_,VDD,Metal1,643.4150,336.7550,1.197853
_25395_,VDD,Metal1,635.1900,343.7280,1.197758
_25394_,VDD,Metal1,642.2760,343.5800,1.197756
_25393_,VDD,Metal1,645.7500,343.7280,1.197756
_25392_,VDD,Metal1,631.0630,306.3830,1.197850
_25391_,VDD,Metal1,626.1850,305.8450,1.197849
_25390_,VDD,Metal1,618.3830,344.3360,1.197757
_25389_,VDD,Metal1,660.3430,344.1830,1.197754
_25388_,VDD,Metal1,656.8550,351.2050,1.197781
_25387_,VDD,Metal1,618.6830,343.5800,1.197757
_25386_,VDD,Metal1,614.6410,343.6460,1.197756
_25385_,VDD,Metal1,615.6900,336.7000,1.197856
_25384_,VDD,Metal1,610.2950,343.6450,1.197755
_25383_,VDD,Metal1,612.0000,343.4860,1.197756
_25382_,VDD,Metal1,609.4630,313.9430,1.197833
_25381_,VDD,Metal1,602.6650,314.0750,1.197832
_25380_,VDD,Metal1,620.2620,336.2550,1.197856
_25379_,VDD,Metal1,647.8970,336.5850,1.197831
_25378_,VDD,Metal1,648.3770,336.2550,1.197831
_25377_,VDD,Metal1,650.5250,336.1150,1.197831
_25376_,VDD,Metal1,633.7100,336.7510,1.197857
_25375_,VDD,Metal1,622.4100,336.6710,1.197856
_25374_,VDD,Metal1,626.3460,336.0530,1.197857
_25373_,VDD,Metal1,623.8970,336.2550,1.197857
_25372_,VDD,Metal1,627.9500,336.0880,1.197857
_25371_,VDD,Metal1,617.2430,336.0200,1.197856
_25370_,VDD,Metal1,614.2500,336.1680,1.197856
_25369_,VDD,Metal1,610.6620,321.4650,1.197825
_25368_,VDD,Metal1,606.0250,321.6350,1.197823
_25367_,VDD,Metal1,667.5770,336.5850,1.197829
_25366_,VDD,Metal1,662.1350,336.7550,1.197830
_25365_,VDD,Metal1,662.4360,329.2590,1.197844
_25364_,VDD,Metal1,631.1630,336.8190,1.197857
_25363_,VDD,Metal1,633.6000,335.9260,1.197857
_25362_,VDD,Metal1,635.1500,336.0880,1.197857
_25361_,VDD,Metal1,623.9630,329.2590,1.197845
_25360_,VDD,Metal1,618.7200,329.3530,1.197845
_25359_,VDD,Metal1,620.7900,329.1110,1.197845
_25358_,VDD,Metal1,621.2220,306.0150,1.197848
_25357_,VDD,Metal1,623.7350,305.8450,1.197848
_25356_,VDD,Metal1,632.3610,329.2590,1.197847
_25355_,VDD,Metal1,669.9360,336.7760,1.197823
_25354_,VDD,Metal1,668.6030,329.2590,1.197843
_25353_,VDD,Metal1,665.7600,335.9260,1.197829
_25352_,VDD,Metal1,640.4700,329.1110,1.197847
_25351_,VDD,Metal1,637.0130,336.0530,1.197857
_25350_,VDD,Metal1,637.3370,328.6950,1.197847
_25349_,VDD,Metal1,634.5060,328.4130,1.197847
_25348_,VDD,Metal1,629.1300,328.5800,1.197846
_25347_,VDD,Metal1,631.3500,328.6080,1.197847
_25346_,VDD,Metal1,622.6620,313.5750,1.197833
_25345_,VDD,Metal1,618.4550,313.4050,1.197833
_25344_,VDD,Metal1,666.8630,343.6230,1.197754
_25343_,VDD,Metal1,644.4010,329.1930,1.197846
_25342_,VDD,Metal1,640.9500,336.1400,1.197857
_25341_,VDD,Metal1,634.5230,321.6990,1.197828
_25340_,VDD,Metal1,631.3500,321.5510,1.197826
_25339_,VDD,Metal1,637.4400,321.7930,1.197829
_25338_,VDD,Metal1,612.6160,306.3830,1.197833
_25337_,VDD,Metal1,614.1850,305.8450,1.197835
_25336_,VDD,Metal1,645.1200,335.9260,1.197850
_25335_,VDD,Metal1,656.1600,329.3530,1.197845
_25334_,VDD,Metal1,646.0430,328.4600,1.197846
_25333_,VDD,Metal1,658.7030,328.5030,1.197844
_25332_,VDD,Metal1,661.1100,328.5800,1.197844
_25331_,VDD,Metal1,655.6430,328.4600,1.197845
_25330_,VDD,Metal1,652.8000,321.7930,1.197828
_25329_,VDD,Metal1,669.0170,328.6950,1.197843
_25328_,VDD,Metal1,665.5450,329.1950,1.197843
_25327_,VDD,Metal1,665.7230,328.4600,1.197843
_25326_,VDD,Metal1,663.0300,321.5800,1.197828
_25325_,VDD,Metal1,659.6220,306.0150,1.197820
_25324_,VDD,Metal1,655.4650,298.9550,1.197823
_25323_,VDD,Metal1,651.2500,321.6310,1.197828
_25322_,VDD,Metal1,652.4220,306.3450,1.197822
_25321_,VDD,Metal1,651.6250,313.4050,1.197838
_25320_,VDD,Metal1,643.2000,328.3660,1.197846
_25319_,VDD,Metal1,633.2560,313.5360,1.197834
_25318_,VDD,Metal1,633.3850,306.5150,1.197850
_25317_,VDD,Metal1,671.3700,328.5800,1.197843
_25316_,VDD,Metal1,668.9760,321.6560,1.197828
_25315_,VDD,Metal1,671.0400,321.7930,1.197828
_25314_,VDD,Metal1,660.5820,298.7850,1.197823
_25313_,VDD,Metal1,664.1050,305.8450,1.197819
_25312_,VDD,Metal1,747.5030,314.0960,1.197858
_25311_,VDD,Metal1,742.7610,320.9000,1.197827
_25310_,VDD,Metal1,741.2630,314.0960,1.197859
_25309_,VDD,Metal1,749.7710,321.6760,1.197817
_25308_,VDD,Metal1,746.1610,320.9660,1.197826
_25307_,VDD,Metal1,744.4430,314.1390,1.197858
_25306_,VDD,Metal1,743.5200,313.2460,1.197858
_25305_,VDD,Metal1,720.8230,298.4160,1.197810
_25304_,VDD,Metal1,717.8150,291.3950,1.197869
_25303_,VDD,Metal1,735.9420,313.9050,1.197860
_25302_,VDD,Metal1,729.9770,328.6950,1.197827
_25301_,VDD,Metal1,733.1980,321.6330,1.197829
_25300_,VDD,Metal1,726.4550,328.5250,1.197828
_25299_,VDD,Metal1,736.4700,321.0480,1.197828
_25298_,VDD,Metal1,732.9230,314.1390,1.197860
_25297_,VDD,Metal1,729.9300,314.0200,1.197862
_25296_,VDD,Metal1,716.9830,298.4160,1.197810
_25295_,VDD,Metal1,713.4950,291.3950,1.197870
_25294_,VDD,Metal1,727.3430,314.0960,1.197864
_25293_,VDD,Metal1,718.4570,328.6950,1.197828
_25292_,VDD,Metal1,725.5180,321.6330,1.197831
_25291_,VDD,Metal1,713.9750,328.5250,1.197836
_25290_,VDD,Metal1,725.9980,320.9660,1.197831
_25289_,VDD,Metal1,728.7900,321.0480,1.197830
_25288_,VDD,Metal1,726.0250,313.4050,1.197864
_25287_,VDD,Metal1,728.1600,313.2460,1.197864
_25286_,VDD,Metal1,712.6630,298.8230,1.197813
_25285_,VDD,Metal1,708.2650,298.2850,1.197812
_25284_,VDD,Metal1,734.7770,306.0150,1.197815
_25283_,VDD,Metal1,746.2560,321.6560,1.197826
_25282_,VDD,Metal1,709.4930,328.4930,1.197837
_25281_,VDD,Metal1,705.4750,314.0450,1.197839
_25280_,VDD,Metal1,746.8430,305.7800,1.197802
_25279_,VDD,Metal1,743.2550,298.2850,1.197808
_25278_,VDD,Metal1,751.3100,306.5110,1.197801
_25277_,VDD,Metal1,746.9160,299.0190,1.197808
_25276_,VDD,Metal1,741.9300,306.4310,1.197813
_25275_,VDD,Metal1,734.5020,283.6650,1.197871
_25274_,VDD,Metal1,727.8950,291.3950,1.197808
_25273_,VDD,Metal1,745.5420,306.3450,1.197802
_25272_,VDD,Metal1,750.7310,320.9230,1.197817
_25271_,VDD,Metal1,694.0430,321.6990,1.197839
_25270_,VDD,Metal1,748.5610,306.5130,1.197801
_25269_,VDD,Metal1,747.1450,298.2850,1.197808
_25268_,VDD,Metal1,750.7560,299.0190,1.197808
_25267_,VDD,Metal1,745.2900,298.3680,1.197808
_25266_,VDD,Metal1,739.0630,283.7030,1.197868
_25265_,VDD,Metal1,736.1050,291.3950,1.197800
_25264_,VDD,Metal1,738.8220,306.3450,1.197813
_25263_,VDD,Metal1,698.7360,328.5030,1.197837
_25262_,VDD,Metal1,689.2430,328.4600,1.197842
_25261_,VDD,Metal1,720.4800,321.7930,1.197838
_25260_,VDD,Metal1,723.1180,314.0730,1.197865
_25259_,VDD,Metal1,732.2650,313.4050,1.197860
_25258_,VDD,Metal1,735.4130,313.2930,1.197860
_25257_,VDD,Metal1,736.9500,305.9000,1.197815
_25256_,VDD,Metal1,734.0700,306.4310,1.197815
_25255_,VDD,Metal1,734.2970,290.8950,1.197801
_25254_,VDD,Metal1,734.6150,276.2750,1.197911
_25253_,VDD,Metal1,707.6220,313.9050,1.197843
_25252_,VDD,Metal1,684.7580,329.2590,1.197842
_25251_,VDD,Metal1,708.3300,321.5510,1.197840
_25250_,VDD,Metal1,709.3860,320.9330,1.197841
_25249_,VDD,Metal1,711.4620,321.1350,1.197841
_25248_,VDD,Metal1,710.8430,314.1390,1.197866
_25247_,VDD,Metal1,711.5100,313.4880,1.197866
_25246_,VDD,Metal1,706.4570,298.7850,1.197812
_25245_,VDD,Metal1,697.2250,298.2850,1.197803
_25244_,VDD,Metal1,703.2000,321.7930,1.197840
_25243_,VDD,Metal1,703.7160,320.9000,1.197840
_25242_,VDD,Metal1,695.6630,313.3830,1.197838
_25241_,VDD,Metal1,695.8500,321.0200,1.197839
_25240_,VDD,Metal1,692.6030,314.1390,1.197837
_25239_,VDD,Metal1,695.5200,314.2330,1.197838
_25238_,VDD,Metal1,690.3420,321.4650,1.197839
_25237_,VDD,Metal1,687.6250,320.9650,1.197838
_25236_,VDD,Metal1,687.3230,321.6990,1.197838
_25235_,VDD,Metal1,690.0900,321.0200,1.197839
_25234_,VDD,Metal1,679.7820,306.3450,1.197819
_25233_,VDD,Metal1,675.6250,313.4050,1.197837
_25232_,VDD,Metal1,693.2300,313.4080,1.197837
_25231_,VDD,Metal1,689.8620,306.0150,1.197817
_25230_,VDD,Metal1,688.0550,298.9550,1.197803
_25229_,VDD,Metal1,706.0800,313.2460,1.197839
_25228_,VDD,Metal1,701.1430,298.8230,1.197804
_25227_,VDD,Metal1,693.3850,298.9550,1.197803
_25226_,VDD,Metal1,682.4100,328.6080,1.197842
_25225_,VDD,Metal1,680.0160,328.5030,1.197843
_25224_,VDD,Metal1,681.6000,321.7930,1.197828
_25223_,VDD,Metal1,677.6570,306.0150,1.197819
_25222_,VDD,Metal1,674.1850,298.9550,1.197803
_25221_,VDD,Metal1,672.5820,283.6650,1.197886
_25220_,VDD,Metal1,632.8810,283.8330,1.197902
_25219_,VDD,Metal1,667.7100,283.8330,1.197896
_25218_,VDD,Metal1,636.1430,283.8560,1.197903
_25217_,VDD,Metal1,618.0900,283.7800,1.197902
_25216_,VDD,Metal1,675.0230,290.7030,1.197814
_25215_,VDD,Metal1,672.6300,290.7800,1.197829
_25214_,VDD,Metal1,628.2830,283.8990,1.197902
_25213_,VDD,Metal1,625.1030,283.8560,1.197902
_25212_,VDD,Metal1,673.1030,283.1430,1.197886
_25211_,VDD,Metal1,630.4810,283.1660,1.197902
_25210_,VDD,Metal1,625.9200,283.0060,1.197902
_25209_,VDD,Metal1,628.8530,275.5730,1.197848
_25208_,VDD,Metal1,625.8950,275.6050,1.197848
_25207_,VDD,Metal1,673.4400,291.5530,1.197829
_25206_,VDD,Metal1,670.2230,283.1430,1.197887
_25205_,VDD,Metal1,642.0380,283.1000,1.197904
_25204_,VDD,Metal1,644.7830,283.1430,1.197902
_25203_,VDD,Metal1,642.3830,276.2960,1.197928
_25202_,VDD,Metal1,658.2230,276.2960,1.197920
_25201_,VDD,Metal1,654.2400,276.4330,1.197924
_25200_,VDD,Metal1,646.0430,275.5400,1.197927
_25199_,VDD,Metal1,645.6000,267.8860,1.197928
_25198_,VDD,Metal1,667.4650,275.6050,1.197920
_25197_,VDD,Metal1,649.0620,275.7750,1.197924
_25196_,VDD,Metal1,663.6250,268.0450,1.197928
_25195_,VDD,Metal1,643.7330,268.7460,1.197927
_25194_,VDD,Metal1,641.0010,268.7790,1.197927
_25193_,VDD,Metal1,674.0630,268.7360,1.197929
_25192_,VDD,Metal1,638.8430,275.5400,1.197928
_25191_,VDD,Metal1,636.4800,276.4330,1.197928
_25190_,VDD,Metal1,632.3030,268.7360,1.197910
_25189_,VDD,Metal1,629.2800,267.8860,1.197910
_25188_,VDD,Metal1,674.8800,276.4330,1.197919
